User_ID,Trip_ID,Point_ID,Latitude,Longitude,Time,Date,Speed,Altitude,Speed_km/h,Latitude_WGS84,Longitude_WGS84,Distance,Time_Difference,Acceleration
Bullis1,002,12,60291232,15245314,13:56:31,10-06-2011,1730,-1,17.3,60.48538666666666,15.408856666666667,0.2113914569177873,30.0,-0.16194444444444442
Bullis1,002,13,60291782,15246724,13:57:01,10-06-2011,1930,-1,19.3,60.48630333333333,15.411206666666667,0.164197995695201,30.0,0.018518518518518542
Bullis1,002,14,60292292,15247970,13:57:31,10-06-2011,2540,-1,25.4,60.48715333333333,15.413283333333334,0.1478962040294994,30.0,0.05648148148148146
Bullis1,002,15,60293077,15249534,13:58:01,10-06-2011,2760,-1,27.6,60.488461666666666,15.41589,0.2038407654876957,30.0,0.020370370370370386
Bullis1,002,16,60293806,15251652,13:58:31,10-06-2011,4130,-1,41.3,60.48967666666667,15.41942,0.2358746604565358,30.0,0.12685185185185183
Bullis1,002,17,60294614,15253572,13:59:01,10-06-2011,2920,-1,29.2,60.49102333333333,15.42262,0.230524934620794,30.0,-0.11203703703703702
Bullis1,002,18,60295466,15256025,13:59:31,10-06-2011,1320,-1,13.2,60.492443333333334,15.426708333333334,0.27398682496417526,30.0,-0.14814814814814817
Bullis1,002,19,60296267,15257783,14:00:01,10-06-2011,3400,-1,34.0,60.49377833333333,15.429638333333333,0.21859872472259753,30.0,0.19259259259259262
Bullis1,002,20,60296754,15259260,14:00:48,10-06-2011,1590,-1,15.9,60.49459,15.4321,0.162234764699369,47.0,-0.10697399527186761
Bullis1,002,21,60297188,15258783,14:01:26,10-06-2011,2450,-1,24.5,60.495313333333335,15.431305,0.0914582751670647,38.0,0.06286549707602337
Bullis1,002,22,60298915,15257306,14:02:07,10-06-2011,1930,-1,19.3,60.49819166666666,15.428843333333333,0.34728587763387275,41.0,-0.03523035230352302
Bullis1,002,23,60300460,15255891,14:02:37,10-06-2011,5080,-1,50.8,60.500766666666664,15.426485,0.3140992644538135,30.0,0.2916666666666667
Bullis1,002,24,60302950,15255663,14:03:07,10-06-2011,5240,-1,52.4,60.50491666666667,15.426105,0.4619277104296173,30.0,0.01481481481481482
Bullis1,002,25,60304663,15254566,14:03:37,10-06-2011,3360,-1,33.6,60.50777166666666,15.424276666666668,0.33286631311964904,30.0,-0.17407407407407405
Bullis1,002,26,60304422,15255381,17:35:15,10-06-2011,1780,-1,17.8,60.50737,15.425635,0.08674069311023466,12698.0,-0.0003456362331775783
Bullis1,002,27,60303533,15256198,17:35:45,10-06-2011,2240,-1,22.4,60.50588833333333,15.426996666666668,0.1808326600572215,30.0,0.04259259259259256
Bullis1,002,28,60303102,15255786,17:36:18,10-06-2011,1830,-1,18.3,60.50517,15.42631,0.08827898531742753,33.0,-0.03451178451178449
Bullis1,002,29,60301153,15255284,17:36:48,10-06-2011,5020,-1,50.2,60.50192166666667,15.425473333333333,0.3640911718569071,30.0,0.29537037037037034
Bullis1,002,30,60298970,15257136,17:37:18,10-06-2011,4380,-1,43.8,60.49828333333333,15.42856,0.43844788290916836,30.0,-0.05925925925925928
Bullis1,002,31,60297286,15258245,17:37:48,10-06-2011,1540,-1,15.4,60.49547666666667,15.430408333333334,0.3280897410111637,30.0,-0.26296296296296295
Bullis1,002,32,60296411,15258633,17:38:18,10-06-2011,2230,-1,22.3,60.49401833333334,15.431055,0.16598125672475375,30.0,0.0638888888888889
Bullis1,002,33,60296143,15257779,17:38:48,10-06-2011,120,-1,1.2,60.49357166666667,15.429631666666667,0.09242806824192194,30.0,-0.1953703703703704
Bullis1,002,34,60295815,15257076,17:39:29,10-06-2011,2390,-1,23.9,60.493025,15.42846,0.08838847087026117,41.0,0.1537940379403794
Bullis1,002,35,60295095,15255465,17:39:59,10-06-2011,2830,-1,28.3,60.491825,15.425775,0.1985667700241537,30.0,0.040740740740740744
Bullis1,002,36,60294033,15252786,17:40:29,10-06-2011,2730,-1,27.3,60.490055,15.42131,0.31391171603774803,30.0,-0.009259259259259255
Bullis1,002,37,60294861,15251356,17:40:59,10-06-2011,4150,-1,41.5,60.491435,15.418926666666668,0.20146071389188466,30.0,0.13148148148148145
Bullis1,002,38,60296584,15249428,17:41:29,10-06-2011,4640,-1,46.4,60.49430666666667,15.415713333333333,0.3645991721583025,30.0,0.04537037037037036
Bullis1,002,39,60297931,15248619,17:41:59,10-06-2011,3090,-1,30.9,60.49655166666667,15.414365,0.2603239327896359,30.0,-0.14351851851851852
Bullis1,002,40,60298707,15247647,17:42:29,10-06-2011,1810,-1,18.1,60.497845,15.412745,0.16897195655803593,30.0,-0.11851851851851848
Bullis1,002,41,60298475,15246431,17:42:59,10-06-2011,20,-1,0.2,60.497458333333334,15.410718333333334,0.11901578647480753,30.0,-0.16574074074074074
Bullis1,002,42,60298251,15245619,17:43:59,10-06-2011,690,-1,6.9,60.497085,15.409365,0.08494296194369404,60.0,0.031018518518518518
Bullis1,002,43,60298152,15244659,17:45:24,10-06-2011,1900,-1,19.0,60.49692,15.407765,0.08951647881316939,85.0,0.03954248366013072
Bullis1,002,44,60297977,15243780,17:45:55,10-06-2011,530,-1,5.3,60.496628333333334,15.4063,0.08653164100391451,31.0,-0.12275985663082437
